Lat,Lng,"TOTAL LOSS","PERCENTAGE LOSS",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"ACS Economics/Number of households/Total/Value","ACS Economics/Number of households/Total/Margin of error","ACS Economics/Median household income/Total/Value","ACS Economics/Median household income/Total/Margin of error","ACS Economics/Household income/Less than $10,000/Value","ACS Economics/Household income/Less than $10,000/Margin of error","ACS Economics/Household income/Less than $10,000/Percentage","ACS Economics/Household income/$10,000 to $14,999/Value","ACS Economics/Household income/$10,000 to $14,999/Margin of error","ACS Economics/Household income/$10,000 to $14,999/Percentage","ACS Economics/Household income/$15,000 to $19,999/Value","ACS Economics/Household income/$15,000 to $19,999/Margin of error","ACS Economics/Household income/$15,000 to $19,999/Percentage","ACS Economics/Household income/$20,000 to $24,999/Value","ACS Economics/Household income/$20,000 to $24,999/Margin of error","ACS Economics/Household income/$20,000 to $24,999/Percentage","ACS Economics/Household income/$25,000 to $29,999/Value","ACS Economics/Household income/$25,000 to $29,999/Margin of error","ACS Economics/Household income/$25,000 to $29,999/Percentage","ACS Economics/Household income/$30,000 to $34,999/Value","ACS Economics/Household income/$30,000 to $34,999/Margin of error","ACS Economics/Household income/$30,000 to $34,999/Percentage","ACS Economics/Household income/$35,000 to $39,999/Value","ACS Economics/Household income/$35,000 to $39,999/Margin of error","ACS Economics/Household income/$35,000 to $39,999/Percentage","ACS Economics/Household income/$40,000 to $44,999/Value","ACS Economics/Household income/$40,000 to $44,999/Margin of error","ACS Economics/Household income/$40,000 to $44,999/Percentage","ACS Economics/Household income/$45,000 to $49,999/Value","ACS Economics/Household income/$45,000 to $49,999/Margin of error","ACS Economics/Household income/$45,000 to $49,999/Percentage","ACS Economics/Household income/$50,000 to $59,999/Value","ACS Economics/Household income/$50,000 to $59,999/Margin of error","ACS Economics/Household income/$50,000 to $59,999/Percentage","ACS Economics/Household income/$60,000 to $74,999/Value","ACS Economics/Household income/$60,000 to $74,999/Margin of error","ACS Economics/Household income/$60,000 to $74,999/Percentage","ACS Economics/Household income/$75,000 to $99,999/Value","ACS Economics/Household income/$75,000 to $99,999/Margin of error","ACS Economics/Household income/$75,000 to $99,999/Percentage","ACS Economics/Household income/$100,000 to $124,999/Value","ACS Economics/Household income/$100,000 to $124,999/Margin of error","ACS Economics/Household income/$100,000 to $124,999/Percentage","ACS Economics/Household income/$125,000 to $149,999/Value","ACS Economics/Household income/$125,000 to $149,999/Margin of error","ACS Economics/Household income/$125,000 to $149,999/Percentage","ACS Economics/Household income/$150,000 to $199,999/Value","ACS Economics/Household income/$150,000 to $199,999/Margin of error","ACS Economics/Household income/$150,000 to $199,999/Percentage","ACS Economics/Household income/$200,000 or more/Value","ACS Economics/Household income/$200,000 or more/Margin of error","ACS Economics/Household income/$200,000 or more/Percentage","Census Year","State FIPS","County FIPS","Place Name","Place FIPS","Census Tract Code","Census Block Code","Census Block Group","Full FIPS (block)","Full FIPS (tract)","Metro/Micro Statistical Area Name","Metro/Micro Statistical Area Code","Metro/Micro Statistical Area Type","Combined Statistical Area Name","Combined Statistical Area Code","Metropolitan Division Area Name","Metropolitan Division Area Code"
32.8076988,-96.7752542,50,0.01,32.807659,-96.775212,1,rooftop,5001,"Ross Ave",,,Dallas,TX,"Dallas County",75206,US,Dallas,1012,186,46786,18320,45,34,0.044,60,76,0.059,116,80,0.115,80,74,0.079,0,14,0,60,64,0.059,106,66,0.105,14,24,0.014,35,57,0.035,95,89,0.094,58,48,0.057,84,59,0.083,63,57,0.062,93,67,0.092,15,25,0.015,88,100,0.087,2021,48,48113,Dallas,4819000,000902,1005,1,481130009021005,48113000902,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9277743,-96.7649994,55000,2.18,32.927834,-96.765166,1,rooftop,13259,"Emily Rd",,,Dallas,TX,"Dallas County",75240,US,Dallas,893,121,38383,5770,82,46,0.092,61,41,0.068,8,12,0.009,95,66,0.106,80,59,0.09,78,59,0.087,91,55,0.102,59,47,0.066,9,13,0.01,127,66,0.142,94,66,0.105,40,41,0.045,32,37,0.036,0,14,0,37,42,0.041,0,14,0,2021,48,48113,Dallas,4819000,019208,4002,4,481130192084002,48113019208,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8676962,-96.7606455,1200,1.92,32.867181,-96.760622,0.99,rooftop,6050,"Melody Ln",,,Dallas,TX,"Dallas County",75231,US,Dallas,981,100,35133,6662,89,62,0.091,28,27,0.029,86,55,0.088,50,38,0.051,136,73,0.139,96,62,0.098,135,74,0.138,72,44,0.073,89,58,0.091,14,16,0.014,91,62,0.093,57,45,0.058,7,11,0.007,20,24,0.02,11,22,0.011,0,14,0,2021,48,48113,Dallas,4819000,007819,1000,1,481130078191000,48113007819,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7649016,-96.6568375,400,0.01,32.764916,-96.656535,1,rooftop,9611,"Pinehurst Ln",,,Dallas,TX,"Dallas County",75227,US,Dallas,1053,132,30308,5509,146,69,0.139,40,36,0.038,87,66,0.083,138,88,0.131,107,62,0.102,98,69,0.093,83,71,0.079,50,46,0.047,58,49,0.055,31,36,0.029,82,81,0.078,89,76,0.085,32,43,0.03,12,18,0.011,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012101,2004,2,481130121012004,48113012101,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8655761,-96.7508741,22500,1.28,32.865831,-96.750934,1,rooftop,6514,"Ridgecrest Rd",,,Dallas,TX,"Dallas County",75231,US,Dallas,768,148,25250,7160,105,73,0.137,60,67,0.078,150,108,0.195,62,74,0.081,70,80,0.091,49,56,0.064,25,39,0.033,56,67,0.073,39,64,0.051,37,59,0.048,51,54,0.066,47,56,0.061,0,14,0,0,14,0,17,28,0.022,0,14,0,2021,48,48113,Dallas,4819000,007831,2000,2,481130078312000,48113007831,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8155411,-96.7955933,160000,31.87,32.815576,-96.795411,1,rooftop,4102,"Buena Vista St",,,Dallas,TX,"Dallas County",75204,US,Dallas,1231,187,134402,17954,40,45,0.032,33,37,0.027,0,14,0,0,14,0,0,14,0,0,14,0,29,34,0.024,0,14,0,17,27,0.014,90,58,0.073,35,39,0.028,101,69,0.082,191,118,0.155,199,113,0.162,211,99,0.171,285,121,0.232,2021,48,48113,Dallas,4819000,000703,1008,1,481130007031008,48113000703,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7876032,-96.8763743,7500,12.79,32.787557,-96.876401,1,rooftop,3725,"Vineyard Dr",,,Dallas,TX,"Dallas County",75212,US,Dallas,421,82,38958,20736,62,42,0.147,0,14,0,70,47,0.166,38,40,0.09,30,34,0.071,0,14,0,18,16,0.043,41,38,0.097,25,27,0.059,27,26,0.064,17,15,0.04,61,46,0.145,17,20,0.04,8,12,0.019,7,10,0.017,0,14,0,2021,48,48113,Dallas,4819000,010500,1019,1,481130105001019,48113010500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8675494,-96.68714,45000,13.14,32.867523,-96.687079,1,rooftop,8734,"Charing Cross Ln",,,Dallas,TX,"Dallas County",75238,US,Dallas,305,89,73938,12934,0,14,0,26,30,0.085,0,14,0,9,14,0.03,0,14,0,20,22,0.066,0,14,0,12,18,0.039,48,53,0.157,11,17,0.036,35,33,0.115,44,37,0.144,33,39,0.108,42,37,0.138,25,23,0.082,0,14,0,2021,48,48113,Dallas,4819000,013007,1009,1,481130130071009,48113013007,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6770421,-96.7635563,5500,6.16,32.677028,-96.763622,1,rooftop,5855,"Bluffman Dr",,,Dallas,TX,"Dallas County",75241,US,Dallas,678,103,16023,8926,262,98,0.386,59,45,0.087,51,58,0.075,45,36,0.066,11,15,0.016,20,20,0.029,60,57,0.088,19,27,0.028,26,33,0.038,22,24,0.032,33,40,0.049,48,50,0.071,0,14,0,0,14,0,0,14,0,22,33,0.032,2021,48,48113,Dallas,4819000,011401,3011,3,481130114013011,48113011401,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8985649,-96.7718094,200,0.17,32.899016,-96.771806,0.99,rooftop,11102,"N Central Expy",,,Dallas,TX,"Dallas County",75243,US,Dallas,472,80,131250,26384,7,11,0.015,25,35,0.053,0,14,0,17,19,0.036,0,14,0,8,13,0.017,0,14,0,8,13,0.017,0,14,0,34,36,0.072,60,35,0.127,36,27,0.076,13,20,0.028,110,76,0.233,24,25,0.051,130,54,0.275,2021,48,48113,Dallas,4819000,013101,1002,1,481130131011002,48113013101,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8504,-96.7577217,500,0.11,32.850348,-96.757718,1,rooftop,6161,"Glennox Ln",,,Dallas,TX,"Dallas County",75214,US,Dallas,457,53,120208,50126,9,14,0.02,28,26,0.061,0,14,0,5,7,0.011,5,8,0.011,0,14,0,5,7,0.011,10,10,0.022,6,9,0.013,24,21,0.053,29,18,0.063,73,42,0.16,46,32,0.101,10,11,0.022,69,35,0.151,138,43,0.302,2021,48,48113,Dallas,4819000,007903,2001,2,481130079032001,48113007903,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7280462,-96.6499691,1000,27.03,32.728068,-96.649926,1,rooftop,908,"Lufkin Dr",,,Dallas,TX,"Dallas County",75217,US,Dallas,802,228,49969,14410,36,57,0.045,0,14,0,82,89,0.102,34,58,0.042,67,91,0.084,54,87,0.067,0,14,0,48,78,0.06,81,91,0.101,87,79,0.108,84,97,0.105,177,129,0.221,52,71,0.065,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,011802,1008,1,481130118021008,48113011802,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7236059,-96.8075948,40500,36.49,32.723513,-96.807468,1,rooftop,1200,"E Louisiana Ave",,,Dallas,TX,"Dallas County",75216,US,Dallas,459,137,36091,12216,106,89,0.231,43,60,0.094,0,14,0,0,14,0,46,51,0.1,7,12,0.015,63,64,0.137,9,14,0.02,0,14,0,110,92,0.24,37,47,0.081,29,45,0.063,0,14,0,0,14,0,9,14,0.02,0,14,0,2021,48,48113,Dallas,4819000,005500,1028,1,481130055001028,48113005500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8115171,-96.7642278,2300,0.56,32.811533,-96.764157,1,rooftop,5967,"Ross Ave",,,Dallas,TX,"Dallas County",75206,US,Dallas,836,115,74844,20239,20,23,0.024,9,13,0.011,73,67,0.087,0,14,0,7,11,0.008,12,18,0.014,23,24,0.028,60,53,0.072,58,55,0.069,56,49,0.067,101,47,0.121,89,45,0.106,64,40,0.077,59,40,0.071,66,37,0.079,139,78,0.166,2021,48,48113,Dallas,4819000,001101,3004,3,481130011013004,48113001101,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8948229,-96.7744896,600,0,32.89481,-96.774868,0.99,rooftop,10811,"Stone Canyon Pl",,,Dallas,TX,"Dallas County",75230,US,Dallas,967,160,57452,10442,45,35,0.047,31,50,0.032,13,21,0.013,39,55,0.04,54,58,0.056,57,54,0.059,51,49,0.053,32,36,0.033,57,71,0.059,175,122,0.181,27,26,0.028,198,101,0.205,119,81,0.123,26,21,0.027,17,28,0.018,26,32,0.027,2021,48,48113,Dallas,4819000,013106,1002,1,481130131061002,48113013106,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8585214,-96.9000958,900,0,32.858283,-96.900004,1,rooftop,10106,"W Technology Blvd",,,Dallas,TX,"Dallas County",75220,US,Dallas,790,115,46214,3973,54,48,0.068,43,36,0.054,24,35,0.03,45,43,0.057,25,29,0.032,44,48,0.056,41,39,0.052,85,62,0.108,94,53,0.119,43,50,0.054,99,64,0.125,78,67,0.099,47,50,0.059,68,71,0.086,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009900,3068,3,481130099003068,48113009900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7908836,-96.8491557,300,0.75,32.79092,-96.849064,1,rooftop,1828,"Canada Dr",,,Dallas,TX,"Dallas County",75212,US,Dallas,331,116,34950,26929,46,48,0.139,0,14,0,33,39,0.1,9,15,0.027,53,49,0.16,25,40,0.076,0,14,0,13,16,0.039,33,50,0.1,37,28,0.112,9,16,0.027,73,66,0.221,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,010101,2002,2,481130101012002,48113010101,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9224566,-96.7140724,9000,10.34,32.923402,-96.713412,0.98,rooftop,9801,"Walnut St",,,Dallas,TX,"Dallas County",75243,US,Dallas,832,187,35108,8644,155,117,0.186,46,36,0.055,90,84,0.108,3,9,0.004,28,26,0.034,90,77,0.108,120,96,0.144,10,15,0.012,103,114,0.124,45,53,0.054,21,24,0.025,59,57,0.071,13,21,0.016,38,59,0.046,0,14,0,11,18,0.013,2021,48,48113,Dallas,4819000,019018,3000,3,481130190183000,48113019018,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.742536,-96.8373278,500,0.42,32.742532,-96.837252,1,rooftop,837,"Centre St",,,Dallas,TX,"Dallas County",75208,US,Dallas,367,95,63850,17832,0,14,0,26,40,0.071,19,21,0.052,22,34,0.06,0,14,0,0,14,0,0,14,0,22,37,0.06,59,56,0.161,22,27,0.06,82,68,0.223,75,63,0.204,0,14,0,40,47,0.109,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,005000,2008,2,481130050002008,48113005000,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9110957,-96.8620249,0,0,32.91114,-96.861492,0.99,rooftop,11851,"Highdale Dr",,,Dallas,TX,"Dallas County",75234,US,Dallas,643,114,40457,6587,28,26,0.044,35,45,0.054,29,27,0.045,36,30,0.056,77,65,0.12,75,64,0.117,32,51,0.05,72,59,0.112,16,18,0.025,30,29,0.047,78,74,0.121,57,54,0.089,16,19,0.025,43,52,0.067,19,18,0.03,0,14,0,2021,48,48113,Dallas,4819000,009605,2002,2,481130096052002,48113009605,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9130133,-96.7486019,270000,1.28,32.912926,-96.747704,0.99,rooftop,9050,"Markville Dr",,,Dallas,TX,"Dallas County",75243,US,Dallas,1202,238,63350,11293,0,14,0,18,28,0.015,50,81,0.042,42,49,0.035,0,14,0,82,72,0.068,68,66,0.057,42,48,0.035,33,38,0.027,192,180,0.16,261,153,0.217,215,121,0.179,129,142,0.107,15,23,0.012,55,86,0.046,0,14,0,2021,48,48113,Dallas,4819000,007828,1003,1,481130078281003,48113007828,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7459966,-96.8267711,15000,0.71,32.746031,-96.827126,0.99,rooftop,302,"W 9th St",,,Dallas,TX,"Dallas County",75208,US,Dallas,299,54,37604,5753,23,21,0.077,24,17,0.08,16,18,0.054,15,22,0.05,21,22,0.07,28,29,0.094,34,31,0.114,29,31,0.097,10,15,0.033,35,29,0.117,16,19,0.054,23,27,0.077,21,21,0.07,4,6,0.013,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,004700,2026,2,481130047002026,48113004700,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8339577,-96.7515958,9000,0.05,32.833883,-96.751671,1,rooftop,6431,"Ellsworth Ave",,,Dallas,TX,"Dallas County",75214,US,Dallas,531,71,250001,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,16,26,0.03,0,14,0,0,14,0,39,45,0.073,0,14,0,38,56,0.072,64,53,0.121,71,55,0.134,303,95,0.571,2021,48,48113,Dallas,4819000,008000,3006,3,481130080003006,48113008000,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.776883,-96.8376124,1500,0.01,32.77682,-96.837872,1,rooftop,990,"Singleton Blvd",,,Dallas,TX,"Dallas County",75212,US,Dallas,329,74,52250,31987,10,11,0.03,15,17,0.046,23,28,0.07,10,18,0.03,20,21,0.061,34,44,0.103,48,43,0.146,0,14,0,0,14,0,71,61,0.216,32,30,0.097,18,16,0.055,23,30,0.07,13,14,0.04,0,14,0,12,14,0.036,2021,48,48113,Dallas,4819000,004300,1114,1,481130043001114,48113004300,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7851373,-96.708472,2500,1.03,32.785096,-96.708445,1,rooftop,4933,"Chilton Dr",,,Dallas,TX,"Dallas County",75227,US,Dallas,684,101,59167,21448,45,67,0.066,0,14,0,57,64,0.083,35,40,0.051,6,9,0.009,15,17,0.022,9,15,0.013,59,74,0.086,35,33,0.051,98,104,0.143,52,34,0.076,172,104,0.251,27,29,0.039,41,38,0.06,25,26,0.037,8,25,0.012,2021,48,48113,Dallas,4819000,012206,1014,1,481130122061014,48113012206,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6527878,-96.8864362,170000,1.79,32.651923,-96.886048,0.98,rooftop,7676,"S Westmoreland Rd",,,Dallas,TX,"Dallas County",75237,US,Dallas,742,113,22071,7067,228,95,0.307,36,34,0.049,78,68,0.105,55,54,0.074,80,64,0.108,70,56,0.094,63,62,0.085,77,56,0.104,31,36,0.042,0,14,0,0,14,0,0,14,0,0,14,0,24,27,0.032,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,016607,3001,3,481130166073001,48113016607,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7493573,-96.6585414,1150,0.06,32.749938,-96.658306,0.99,rooftop,9415,"Bruton Rd",,,Dallas,TX,"Dallas County",75217,US,Dallas,338,142,35305,10954,13,21,0.038,49,76,0.145,0,14,0,23,23,0.068,0,14,0,79,75,0.234,41,54,0.121,0,14,0,40,50,0.118,0,14,0,24,43,0.071,28,32,0.083,0,14,0,41,56,0.121,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,012000,3029,3,481130120003029,48113012000,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.8627407,-96.8804648,5000,0.3,32.862554,-96.880349,1,rooftop,10222,"Harry Hines Blvd",,,Dallas,TX,"Dallas County",75220,US,Dallas,790,115,46214,3973,54,48,0.068,43,36,0.054,24,35,0.03,45,43,0.057,25,29,0.032,44,48,0.056,41,39,0.052,85,62,0.108,94,53,0.119,43,50,0.054,99,64,0.125,78,67,0.099,47,50,0.059,68,71,0.086,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,009900,3091,3,481130099003091,48113009900,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6484287,-96.8214255,21000,9.26,32.648421,-96.821359,1,rooftop,123,"High Harvest Rd",,,Dallas,TX,"Dallas County",75241,US,Dallas,1415,271,32871,24574,435,245,0.307,177,125,0.125,53,65,0.037,0,14,0,19,31,0.013,78,72,0.055,25,35,0.018,91,93,0.064,49,68,0.035,141,103,0.1,141,122,0.1,80,84,0.057,64,75,0.045,47,59,0.033,0,14,0,15,28,0.011,2021,48,48113,Dallas,4819000,011201,2015,2,481130112012015,48113011201,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9957776,-96.844229,500,0.97,32.996109,-96.845127,0.99,rooftop,18175,"Midway Rd",,,Dallas,TX,"Denton County",75287,US,"Statewide TX",957,234,46318,9121,30,34,0.031,0,14,0,107,88,0.112,37,61,0.039,39,46,0.041,80,78,0.084,87,83,0.091,60,54,0.063,114,117,0.119,86,70,0.09,195,122,0.204,105,119,0.11,17,27,0.018,0,14,0,0,14,0,0,14,0,2021,48,48121,Dallas,4819000,021641,1005,1,481210216411005,48121021641,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6971765,-96.8135595,10500,8.54,32.697184,-96.813619,1,rooftop,3821,"Maryland Ave",,,Dallas,TX,"Dallas County",75216,US,Dallas,377,106,37287,9440,65,57,0.172,16,27,0.042,10,15,0.027,8,13,0.021,40,59,0.106,12,20,0.032,41,44,0.109,53,62,0.141,12,19,0.032,21,35,0.056,11,17,0.029,88,78,0.233,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,005901,3006,3,481130059013006,48113005901,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7856205,-96.8756177,5000,10.87,32.785701,-96.875592,1,rooftop,3407,"Bickers St",,,Dallas,TX,"Dallas County",75212,US,Dallas,406,93,38986,9171,0,14,0,6,9,0.015,41,47,0.101,50,34,0.123,60,52,0.148,24,29,0.059,37,42,0.091,32,35,0.079,26,33,0.064,32,35,0.079,22,23,0.054,36,28,0.089,33,30,0.081,7,10,0.017,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,010500,2001,2,481130105002001,48113010500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.6883031,-96.7933444,20000,35.71,32.688288,-96.793384,1,rooftop,4847,"Bartlett Ave",,,Dallas,TX,"Dallas County",75216,US,Dallas,689,147,40881,7725,94,60,0.136,26,32,0.038,18,25,0.026,46,55,0.067,30,35,0.044,40,41,0.058,69,73,0.1,95,85,0.138,0,14,0,123,92,0.179,77,47,0.112,71,64,0.103,0,14,0,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,005700,1027,1,481130057001027,48113005700,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9510643,-96.8069041,20000,0.06,32.950471,-96.807197,0.99,rooftop,5850,"Belt Line Rd",,,Dallas,TX,"Dallas County",75254,US,Dallas,826,127,44352,12956,72,50,0.087,19,32,0.023,28,26,0.034,108,71,0.131,66,40,0.08,31,38,0.038,63,51,0.076,33,29,0.04,69,67,0.084,137,76,0.166,99,60,0.12,57,43,0.069,44,41,0.053,0,14,0,0,14,0,0,14,0,2021,48,48113,Dallas,4819000,013622,2002,2,481130136222002,48113013622,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7788145,-96.7869569,8000,1.01,32.778819,-96.786977,1,rooftop,908,"City Side Ln",,,Dallas,TX,"Dallas County",75201,US,Dallas,1650,255,90743,15466,92,68,0.056,20,32,0.012,0,14,0,21,34,0.013,61,77,0.037,34,38,0.021,49,43,0.03,62,77,0.038,17,27,0.01,111,66,0.067,111,71,0.067,337,149,0.204,280,155,0.17,177,124,0.107,163,99,0.099,115,65,0.07,2021,48,48113,Dallas,4819000,020402,1003,1,481130204021003,48113020402,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.9294571,-96.8379474,1000,0.21,32.929347,-96.838234,1,rooftop,4205,"McEwen Rd",,,Dallas,TX,"Dallas County",75244,US,Dallas,546,114,73929,17690,8,12,0.015,30,32,0.055,0,14,0,0,14,0,0,14,0,24,39,0.044,0,14,0,24,37,0.044,29,25,0.053,78,49,0.143,89,57,0.163,124,73,0.227,29,46,0.053,54,48,0.099,36,33,0.066,21,34,0.038,2021,48,48113,"Farmers Branch",4825452,013806,1039,1,481130138061039,48113013806,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.747612,-96.8724828,200,0.13,32.747629,-96.872368,1,rooftop,310,"N Jester Ave",,,Dallas,TX,"Dallas County",75211,US,Dallas,682,158,44107,25359,59,49,0.087,16,18,0.023,74,72,0.109,40,47,0.059,24,39,0.035,54,61,0.079,0,14,0,89,81,0.13,0,14,0,20,22,0.029,74,63,0.109,144,77,0.211,6,11,0.009,75,68,0.11,7,11,0.01,0,14,0,2021,48,48113,Dallas,4819000,004500,3027,3,481130045003027,48113004500,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
33.0112122,-96.8448049,90000,0.29,33.011087,-96.845426,0.99,rooftop,3939,"E Rosemeade Pkwy",,,Dallas,TX,"Denton County",75287,US,"Statewide TX",609,86,44301,11441,12,19,0.02,41,48,0.067,38,34,0.062,75,63,0.123,52,65,0.085,12,19,0.02,32,34,0.053,59,68,0.097,10,16,0.016,62,47,0.102,29,33,0.048,48,59,0.079,24,27,0.039,11,17,0.018,24,24,0.039,80,35,0.131,2021,48,48121,Dallas,4819000,021632,3027,3,481210216323027,48121021632,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
32.7721397,-96.7538192,8000,18.82,32.772136,-96.753809,1,rooftop,3714,"Hamilton Ave",,,Dallas,TX,"Dallas County",75210,US,Dallas,223,64,56250,20995,22,24,0.099,5,8,0.022,8,10,0.036,23,27,0.103,7,10,0.031,10,14,0.045,12,18,0.054,0,14,0,21,24,0.094,7,11,0.031,41,32,0.184,26,29,0.117,24,22,0.108,10,14,0.045,0,14,0,7,9,0.031,2021,48,48113,Dallas,4819000,002702,2021,2,481130027032021,48113002703,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124
